period,sectorid,sectordescription,fueltypeid,fueltypedescription,ash_content,consumption_for_eg,consumption_for_eg_btu,consumption_uto,consumption_uto_btu,cost,cost_per_btu,generation,heat_content,sulfur_content,total_consumption,total_consumption_btu,year
01-03-2024,4,Commercial Non-CHP,FOS,fossil fuels,,0,0.07867,0,0,0,3.3985,5.79101,0,,0,0.07867,2024
01-03-2024,4,Commercial Non-CHP,HPS,hydro-electric pumped storage,,0,0,0,0,0,0,0,0,,0,0,2024
01-03-2024,4,Commercial Non-CHP,HYC,conventional hydroelectric,,0,0.01037,0,0,0,0,3.038,0,,0,0.01037,2024
01-03-2024,4,Commercial Non-CHP,LFG,landfill gas,,811.833,0.33062,0,0,0,0,24.88756,0.4073,,811.833,0.33062,2024
01-03-2024,4,Commercial Non-CHP,MLG,municiapl landfill gas,,0,0.38608,0,0,0,0,26.88825,0,,0,0.38608,2024
01-03-2024,4,Commercial Non-CHP,MSB,biogenic municipal solid waste,,6.961,0.05546,0,0,,,2.0007,7.967,,6.961,0.05546,2024
01-03-2024,4,Commercial Non-CHP,NG,natural gas,,61.428,0.06454,0,0,2.55,3.0914,5.30401,1.0506,,61.428,0.06454,2024
01-03-2024,4,Commercial Non-CHP,NGO,natural gas & other gases,,61.428,0.06454,0,0,3.48,3.3985,5.30401,1.0506,,61.428,0.06454,2024
01-03-2024,4,Commercial Non-CHP,OB2,biomass,,27.793,0.01911,0,0,0,0,1.63391,0.6876,,27.793,0.01911,2024
01-03-2024,4,Commercial Non-CHP,OBW,biomass,,34.754,0.07457,0,0,0,0,3.63461,2.1456,,34.754,0.07457,2024
01-03-2024,4,Commercial Non-CHP,ORW,other renewables,,0,0.01911,0,0,0,0,1.63391,0,,0,0.01911,2024
01-03-2024,4,Commercial Non-CHP,OTH,other,,5.052,0.06778,0,0,0,0,2.3663,13.4169,,5.052,0.06778,2024
01-03-2024,4,Commercial Non-CHP,PEL,petroleum liquids,,2.362,0.01413,0,0,0,0,0.487,5.9812,,2.362,0.01413,2024
01-03-2024,4,Commercial Non-CHP,PET,petroleum,,2.362,0.01413,0,0,0,0,0.487,5.9812,,2.362,0.01413,2024
01-03-2024,4,Commercial Non-CHP,REN,renewable,,846.587,0.46014,0,0,0,0,44.62627,0.4786,,846.587,0.46014,2024
01-03-2024,4,Commercial Non-CHP,SPV,solar photovoltaic,,0,0.04196,0,0,0,0,12.2971,0,,0,0.04196,2024
01-03-2024,4,Commercial Non-CHP,SUN,solar,,0,0.04196,0,0,0,0,12.2971,0,,0,0.04196,2024
01-03-2024,4,Commercial Non-CHP,WAS,renewable waste products,,0,0.40519,0,0,0,0,28.52217,0,,0,0.40519,2024
01-03-2024,4,Commercial Non-CHP,WND,wind,,0,0.00262,0,0,0,0,0.769,0,,0,0.00262,2024
01-03-2024,4,Commercial Non-CHP,WNT,onshore wind turbine,,0,0.00262,0,0,0,0,0.769,0,,0,0.00262,2024
01-03-2024,5,Commercial CHP,ALL,all fuels,,0,1.04657,0,0.91122,0,0,155.99678,0,,0,1.95779,2024
01-03-2024,5,Commercial CHP,AOR,all renewables,,0,0.31386,0,0.07252,0,0,36.82646,0,,0,0.38638,2024
01-03-2024,5,Commercial CHP,BIO,biomass,,497.956,0.31048,113.613,0.07252,0,0,35.83746,0.6263,,611.569,0.383,2024
01-03-2024,5,Commercial CHP,DFO,distillate fuel oil,,0.037,0.00021,0.027,0.00016,0,0,0.03031,5.7286,,0.064,0.00037,2024
01-03-2024,5,Commercial CHP,FOS,fossil fuels,,0,0.73271,0,0.8387,0,3.3985,119.18332,0,,0,1.57141,2024
01-03-2024,5,Commercial CHP,HYC,conventional hydroelectric,,0,0,0,0,0,0,0,0,,0,0,2024
01-03-2024,5,Commercial CHP,NG,natural gas,,705.867,0.7325,806.287,0.83854,2.55,3.0914,119.15301,1.0389,,1512.154,1.57105,2024
01-03-2024,5,Commercial CHP,NGO,natural gas & other gases,,705.867,0.7325,806.287,0.83854,3.48,3.3985,119.15301,1.0389,,1512.154,1.57105,2024
01-03-2024,5,Commercial CHP,OB2,biomass,,497.956,0.31048,113.613,0.07252,0,0,35.83746,0.6263,,611.569,0.383,2024
01-03-2024,5,Commercial CHP,OBW,biomass,,497.956,0.31048,113.613,0.07252,0,0,35.83746,0.6263,,611.569,0.383,2024
01-03-2024,5,Commercial CHP,ORW,other renewables,,0,0.31048,0,0.07252,0,0,35.83746,0,,0,0.383,2024
01-03-2024,5,Commercial CHP,OTH,other,,0.094,0,0,0,0,0,-0.013,0,,0.094,0,2024
01-03-2024,5,Commercial CHP,PEL,petroleum liquids,,0.037,0.00021,0.027,0.00016,0,0,0.03031,5.7286,,0.064,0.00037,2024
01-03-2024,5,Commercial CHP,PET,petroleum,,0.037,0.00021,0.027,0.00016,0,0,0.03031,5.7286,,0.064,0.00037,2024
01-03-2024,5,Commercial CHP,REN,renewable,,497.956,0.31386,113.613,0.07252,0,0,36.82646,0.6263,,611.569,0.38638,2024
01-03-2024,5,Commercial CHP,SPV,solar photovoltaic,,0,0.00338,0,0,0,0,0.989,0,,0,0.00338,2024
01-03-2024,5,Commercial CHP,SUN,solar,,0,0.00338,0,0,0,0,0.989,0,,0,0.00338,2024
01-03-2024,5,Commercial CHP,WAS,renewable waste products,,0,0.31048,0,0.07252,0,0,35.83746,0,,0,0.383,2024
01-03-2024,5,Commercial CHP,WOO,waste oil and other oils,,0,0,0,0,0,0,0,0,,0,0,2024
01-03-2024,6,Industrial Non-CHP,ALL,all fuels,,0,1.45163,0,0,0,0,110.44078,0,,0,1.45163,2024
01-03-2024,6,Industrial Non-CHP,AOR,all renewables,,0,0.61629,0,0,0,0,47.35014,0,,0,0.61629,2024
01-03-2024,6,Industrial Non-CHP,BIO,biomass,,80.49,0.53179,0,0,0,0,22.58409,6.6069,,80.49,0.53179,2024
01-03-2024,6,Industrial Non-CHP,DFO,distillate fuel oil,,0,0,0,0,0,0,0,0,,0,0,2024
01-03-2024,6,Industrial Non-CHP,FOS,fossil fuels,,0,0.83535,0,0,0,3.3985,63.10064,0,,0,0.83535,2024
01-03-2024,6,Industrial Non-CHP,LFG,landfill gas,,32.09,0.01925,0,0,0,0,2.67,0.6,,32.09,0.01925,2024
01-03-2024,6,Industrial Non-CHP,MLG,municiapl landfill gas,,0,0.01925,0,0,0,0,2.67,0,,0,0.01925,2024
01-03-2024,6,Industrial Non-CHP,NG,natural gas,,757.138,0.78196,0,0,2.55,3.0914,60.10764,1.0328,,757.138,0.78196,2024
01-03-2024,6,Industrial Non-CHP,NGO,natural gas & other gases,,805.192,0.83535,0,0,3.48,3.3985,63.10064,1.0375,,805.192,0.83535,2024
01-03-2024,6,Industrial Non-CHP,OB2,biomass,,20.611,0.01233,0,0,0,0,1.13171,0.5983,,20.611,0.01233,2024
01-03-2024,6,Industrial Non-CHP,OBW,biomass,,20.611,0.01233,0,0,0,0,1.13171,0.5983,,20.611,0.01233,2024
01-03-2024,6,Industrial Non-CHP,OOG,other gases,,48.054,0.05339,0,0,0,0,2.993,1.111,,48.054,0.05339,2024
01-03-2024,6,Industrial Non-CHP,ORW,other renewables,,0,0.01233,0,0,0,0,1.13171,0,,0,0.01233,2024
01-03-2024,6,Industrial Non-CHP,OTH,other,,0.086,0,0,0,0,0,-0.01,0,,0.086,0,2024
01-03-2024,6,Industrial Non-CHP,PEL,petroleum liquids,,0,0,0,0,0,0,0,0,,0,0,2024
01-03-2024,6,Industrial Non-CHP,PET,petroleum,,0,0,0,0,0,0,0,0,,0,0,2024
01-03-2024,6,Industrial Non-CHP,REN,renewable,,80.49,0.61629,0,0,0,0,47.35014,6.6069,,80.49,0.61629,2024
01-03-2024,6,Industrial Non-CHP,SPV,solar photovoltaic,,0,0.08347,0,0,0,0,24.46405,0,,0,0.08347,2024
01-03-2024,6,Industrial Non-CHP,SUN,solar,,0,0.08347,0,0,0,0,24.46405,0,,0,0.08347,2024
01-03-2024,6,Industrial Non-CHP,WAS,renewable waste products,,0,0.03159,0,0,0,0,3.80171,0,,0,0.03159,2024
01-03-2024,6,Industrial Non-CHP,WND,wind,,0,0.00103,0,0,0,0,0.302,0,,0,0.00103,2024
01-03-2024,6,Industrial Non-CHP,WNT,onshore wind turbine,,0,0.00103,0,0,0,0,0.302,0,,0,0.00103,2024
01-03-2024,6,Industrial Non-CHP,WWW,wood and wood wastes,,0,0.5002,0,0,,,18.78238,0,,0,0.5002,2024
01-03-2024,7,Industrial CHP,ALL,all fuels,,0,5.65827,0,7.25391,0,0,885.79352,0,,0,12.91218,2024
01-03-2024,7,Industrial CHP,AOR,all renewables,,0,0.33679,0,0.74375,0,0,42.01811,0,,0,1.08054,2024
01-03-2024,7,Industrial CHP,BIO,biomass,,22.644,0.33627,43.54,0.74375,0,0,41.86711,16.3184,,66.184,1.08002,2024
01-03-2024,7,Industrial CHP,BIS,bituminous coal and synthetic coal,7.28,4.266,0.09181,44.745,0.96291,,,20.04906,21.52,0.39,49.011,1.05472,2024
01-03-2024,7,Industrial CHP,BIT,bituminous coal,7.28,4.266,0.09181,44.745,0.96291,,,20.04906,21.52,0.39,49.011,1.05472,2024
01-03-2024,7,Industrial CHP,COL,"coal, excluding waste coal",7.28,4.266,0.09181,44.745,0.96291,,,20.04906,21.52,0.39,49.011,1.05472,2024
01-03-2024,7,Industrial CHP,COW,all coal products,7.28,4.266,0.09181,44.745,0.96291,0,0,20.04906,21.52,0.39,49.011,1.05472,2024
01-03-2024,7,Industrial CHP,DFO,distillate fuel oil,,0.337,0.00185,0,0,0,0,0.08602,5.5,,0.337,0.00185,2024
01-03-2024,7,Industrial CHP,FOS,fossil fuels,7.28,0,5.24878,0,6.51016,0,3.3985,822.46917,0,0.39,0,11.75894,2024
01-03-2024,7,Industrial CHP,NG,natural gas,,4372.813,4.50231,3792.116,3.93348,2.55,3.0914,678.80446,1.0332,,8164.929,8.43579,2024
01-03-2024,7,Industrial CHP,NGO,natural gas & other gases,,4973.864,5.15306,5437.365,5.54516,3.48,3.3985,801.96114,1.0276,,10411.229,10.69822,2024
01-03-2024,7,Industrial CHP,OB2,biomass,,0.126,8.00E-05,0.17,0.00011,0,0,0.01369,0.652,,0.296,0.00019,2024
01-03-2024,7,Industrial CHP,OBW,biomass,,0.126,8.00E-05,0.17,0.00011,0,0,0.01369,0.652,,0.296,0.00019,2024
01-03-2024,7,Industrial CHP,OOG,other gases,,601.051,0.65075,1645.249,1.61169,0,0,123.15669,1.0072,,2246.3,2.26244,2024
01-03-2024,7,Industrial CHP,ORW,other renewables,,0,8.00E-05,0,0.00011,0,0,0.01369,0,,0,0.00019,2024
01-03-2024,7,Industrial CHP,OTH,other,,0.008,0.0727,0,0,0,0,21.30624,0,,0.008,0.0727,2024
01-03-2024,7,Industrial CHP,PEL,petroleum liquids,,0.808,0.00391,0.48,0.00209,0,0,0.45897,4.6553,,1.288,0.006,2024
01-03-2024,7,Industrial CHP,PET,petroleum,,0.808,0.00391,0.48,0.00209,0,0,0.45897,4.6553,,1.288,0.006,2024
01-03-2024,7,Industrial CHP,RC,refined coal,,0,0,0,0,,,0,0,,0,0,2024
01-03-2024,7,Industrial CHP,REN,renewable,,22.644,0.33679,43.54,0.74375,0,0,42.01811,16.3184,,66.184,1.08054,2024
01-03-2024,7,Industrial CHP,RFO,residual fuel oil,,0,0,0,0,0,0,0,0,,0,0,2024
01-03-2024,7,Industrial CHP,SPV,solar photovoltaic,,0,0.00052,0,0,0,0,0.151,0,,0,0.00052,2024
01-03-2024,7,Industrial CHP,SUN,solar,,0,0.00052,0,0,0,0,0.151,0,,0,0.00052,2024
01-03-2024,7,Industrial CHP,WAS,renewable waste products,,0,8.00E-05,0,0.00011,0,0,0.01369,0,,0,0.00019,2024
01-03-2024,7,Industrial CHP,WOO,waste oil and other oils,,0.471,0.00205,0.48,0.00209,0,0,0.37296,4.356,,0.951,0.00414,2024
01-03-2024,7,Industrial CHP,WWW,wood and wood wastes,,0,0.33619,0,0.74364,,,41.85342,0,,0,1.07983,2024
01-03-2024,90,Electric Power Sector Non-CHP,ALL,all fuels,,0,76.3764,0,0.07324,0,0,13713.14675,0,,0,76.44964,2024
01-03-2024,90,Electric Power Sector Non-CHP,AOR,all renewables,,0,23.21506,0,0.002,0,0,5839.74047,0,,0,23.21706,2024
01-03-2024,90,Electric Power Sector Non-CHP,BIO,biomass,,2705.304,3.06676,4.974,0.002,0,0,218.91955,1.1323,,2710.278,3.06876,2024
01-03-2024,90,Electric Power Sector Non-CHP,DFO,distillate fuel oil,,5.317,0.0307,0,0,0,0,3.10788,5.7739,,5.317,0.0307,2024
01-03-2024,90,Electric Power Sector Non-CHP,FOS,fossil fuels,,0,25.60917,0,0.07123,0,3.3985,3355.47444,0,,0,25.6804,2024
01-03-2024,90,Electric Power Sector Non-CHP,GEO,geothermal,,0,2.96575,0,0,0,0,869.212,0,,0,2.96575,2024
01-03-2024,90,Electric Power Sector Non-CHP,HPS,hydro-electric pumped storage,,0,0,0,0,0,0,-2.126,0,,0,0,2024
01-03-2024,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric,,0,9.99469,0,0,0,0,2929.17384,0,,0,9.99469,2024
01-03-2024,90,Electric Power Sector Non-CHP,LFG,landfill gas,,2254.279,1.0829,2.968,0.0009,0,0,94.82732,0.4801,,2257.247,1.0838,2024
01-03-2024,90,Electric Power Sector Non-CHP,MLG,municiapl landfill gas,,0,1.0829,0,0.0009,0,0,94.82732,0,,0,1.0838,2024
01-03-2024,90,Electric Power Sector Non-CHP,NG,natural gas,,24632.642,25.54959,69.633,0.07123,2.55,3.0914,3350.49107,1.0372,,24702.275,25.62083,2024
01-03-2024,90,Electric Power Sector Non-CHP,NGO,natural gas & other gases,,24632.642,25.54959,69.633,0.07123,3.48,3.3985,3350.49107,1.0372,,24702.275,25.62083,2024
01-03-2024,90,Electric Power Sector Non-CHP,NUC,nuclear,,0,17.55748,0,0,0,0,1681.332,0,,0,17.55748,2024
01-03-2024,90,Electric Power Sector Non-CHP,OB2,biomass,,336.724,0.27987,2.006,0.00111,0,0,23.41451,0.8295,,338.73,0.28098,2024
01-03-2024,90,Electric Power Sector Non-CHP,OBW,biomass,,336.724,0.27987,2.006,0.00111,0,0,23.41451,0.8295,,338.73,0.28098,2024
01-03-2024,90,Electric Power Sector Non-CHP,OOG,other gases,,0,0,0,0,0,0,0,0,,0,0,2024
01-03-2024,90,Electric Power Sector Non-CHP,ORW,other renewables,,0,0.27987,0,0.00111,0,0,23.41451,0,,0,0.28098,2024
01-03-2024,90,Electric Power Sector Non-CHP,OTH,other,,683.959,0,0,0,0,0,-90.448,0,,683.959,0,2024
01-03-2024,90,Electric Power Sector Non-CHP,PC,petroleum coke,,0,0,0,0,0,0,0,0,,0,0,2024
01-03-2024,90,Electric Power Sector Non-CHP,PEL,petroleum liquids,,10.75207,0.05958,0,0,0,0,4.98337,5.5412,,10.75207,0.05958,2024
01-03-2024,90,Electric Power Sector Non-CHP,PET,petroleum,,10.75207,0.05958,0,0,0,0,4.98337,5.5412,,10.75207,0.05958,2024
01-03-2024,90,Electric Power Sector Non-CHP,REN,renewable,,2705.304,33.20975,4.974,0.002,0,0,8768.91431,1.1323,,2710.278,33.21176,2024
01-03-2024,90,Electric Power Sector Non-CHP,RFO,residual fuel oil,,0,0,0,0,0,0,0,0,,0,0,2024
01-03-2024,90,Electric Power Sector Non-CHP,SPV,solar photovoltaic,,0,10.86824,0,0,0,0,3185.29964,0,,0,10.86824,2024
01-03-2024,90,Electric Power Sector Non-CHP,STH,solar thermal,,0,1.45059,0,0,,,140.834,0,,0,1.45059,2024
01-03-2024,90,Electric Power Sector Non-CHP,SUN,solar,,0,12.31883,0,0,0,0,3326.13364,0,,0,12.31883,2024
01-03-2024,90,Electric Power Sector Non-CHP,WAS,renewable waste products,,0,1.36277,0,0.002,0,0,118.24183,0,,0,1.36477,2024
01-03-2024,90,Electric Power Sector Non-CHP,WND,wind,,0,4.86373,0,0,0,0,1425.47528,0,,0,4.86373,2024
01-03-2024,90,Electric Power Sector Non-CHP,WNT,onshore wind turbine,,0,4.86373,0,0,0,0,1425.47528,0,,0,4.86373,2024
01-03-2024,90,Electric Power Sector Non-CHP,WOO,waste oil and other oils,,5.43507,0.02888,0,0,0,0,1.87549,5.3134,,5.43507,0.02888,2024
01-03-2024,90,Electric Power Sector Non-CHP,WWW,wood and wood wastes,,0,1.70399,0,0,,,100.67772,0,,0,1.70399,2024
01-03-2024,94,Independent Power Producers,ALL,all fuels,,0,43.47761,0,1.77978,0,0,8455.75496,0,,0,45.25739,2024
01-03-2024,94,Independent Power Producers,AOR,all renewables,,0,23.52508,0,0.41169,0,0,5786.05083,0,,0,23.93677,2024
01-03-2024,94,Independent Power Producers,BIO,biomass,,2799.735,3.75596,91.583,0.41169,0,0,276.36342,1.4414,,2891.318,4.16765,2024
01-03-2024,94,Independent Power Producers,BIS,bituminous coal and synthetic coal,,0,0,0,0,,,0,0,,0,0,2024
01-03-2024,94,Independent Power Producers,BIT,bituminous coal,,0,0,0,0,,,0,0,,0,0,2024
01-03-2024,94,Independent Power Producers,COL,"coal, excluding waste coal",,0,0,0,0,,,0,0,,0,0,2024
01-03-2024,94,Independent Power Producers,COW,all coal products,,0,0,0,0,0,0,0,0,,0,0,2024
01-03-2024,94,Independent Power Producers,DFO,distillate fuel oil,,0,0,0,0,0,0,0,0,,0,0,2024
01-03-2024,94,Independent Power Producers,FOS,fossil fuels,,0,19.45567,0,1.34678,0,3.3985,2610.4841,0,,0,20.80245,2024
01-03-2024,94,Independent Power Producers,GEO,geothermal,,0,2.83121,0,0,0,0,829.781,0,,0,2.83121,2024
01-03-2024,94,Independent Power Producers,HYC,conventional hydroelectric,,0,0.49498,0,0,0,0,145.05884,0,,0,0.49498,2024
01-03-2024,94,Independent Power Producers,LFG,landfill gas,,2339.698,1.1267,48.721,0.0236,0,0,100.05189,0.4816,,2388.419,1.1503,2024
01-03-2024,94,Independent Power Producers,MLG,municiapl landfill gas,,0,1.12824,0,0.04104,0,0,100.10687,0,,0,1.16928,2024
01-03-2024,94,Independent Power Producers,MSB,biogenic municipal solid waste,,0.218,0.00154,2.47,0.01744,,,0.05498,7.061,,2.688,0.01898,2024
01-03-2024,94,Independent Power Producers,NG,natural gas,,18661.055,19.42927,1283.145,1.34678,2.85,2.7385,2608.74461,1.0417,,19944.2,20.77605,2024
01-03-2024,94,Independent Power Producers,NGO,natural gas & other gases,,18661.055,19.42927,1283.145,1.34678,3.48,3.3985,2608.74461,1.0417,,19944.2,20.77605,2024
01-03-2024,94,Independent Power Producers,OB2,biomass,,305.888,0.26356,20.368,0.02267,0,0,19.84044,0.8773,,326.256,0.28624,2024
01-03-2024,94,Independent Power Producers,OBW,biomass,,306.106,0.2651,22.838,0.04012,0,0,19.89542,0.9279,,328.944,0.30522,2024
01-03-2024,94,Independent Power Producers,ORW,other renewables,,0,0.26356,0,0.02267,0,0,19.84044,0,,0,0.28624,2024
01-03-2024,94,Independent Power Producers,OTH,other,,656.848,0.00188,1.58,0.02132,0,0,-85.83881,0.0352,,658.428,0.0232,2024
01-03-2024,94,Independent Power Producers,PC,petroleum coke,,0,0,0,0,0,0,0,0,,0,0,2024
01-03-2024,94,Independent Power Producers,PEL,petroleum liquids,,4.79127,0.0264,0,0,0,0,1.73949,5.5106,,4.79127,0.0264,2024
01-03-2024,94,Independent Power Producers,PET,petroleum,,4.79127,0.0264,0,0,0,0,1.73949,5.5106,,4.79127,0.0264,2024
01-03-2024,94,Independent Power Producers,REN,renewable,,2799.735,24.02006,91.583,0.41169,0,0,5931.10967,1.4414,,2891.318,24.43175,2024
01-03-2024,94,Independent Power Producers,SPV,solar photovoltaic,,0,10.80218,0,0,0,0,3165.93913,0,,0,10.80218,2024
01-03-2024,94,Independent Power Producers,STH,solar thermal,,0,1.45059,0,0,,,140.834,0,,0,1.45059,2024
01-03-2024,94,Independent Power Producers,SUN,solar,,0,12.25277,0,0,0,0,3306.77313,0,,0,12.25277,2024
01-03-2024,94,Independent Power Producers,WAS,renewable waste products,,0,1.3918,0,0.06371,0,0,119.94732,0,,0,1.45551,2024
01-03-2024,94,Independent Power Producers,WND,wind,,0,4.68513,0,0,0,0,1373.13328,0,,0,4.68513,2024
01-03-2024,94,Independent Power Producers,WNT,onshore wind turbine,,0,4.68513,0,0,0,0,1373.13328,0,,0,4.68513,2024
01-03-2024,94,Independent Power Producers,WOO,waste oil and other oils,,4.79127,0.0264,0,0,0,0,1.73949,5.5106,,4.79127,0.0264,2024
01-03-2024,94,Independent Power Producers,WWW,wood and wood wastes,,0,2.36416,0,0.34798,,,156.4161,0,,0,2.71214,2024
01-03-2024,95,Coal Consumption,ALL,all fuels,,0,1.4248,0,1.14072,0,0,201.54913,0,,0,2.56552,2024
01-03-2024,95,Coal Consumption,AOR,all renewables,,0,0.00058,0,0,0,0,0.16965,0,,0,0.00058,2024
01-03-2024,95,Coal Consumption,FOS,fossil fuels,,0,1.42422,0,1.14072,0,3.3985,201.37949,0,,0,2.56494,2024
01-03-2024,95,Coal Consumption,NG,natural gas,,1332.893,1.37083,1103.002,1.14072,2.55,3.0914,198.38649,1.0311,,2435.895,2.51155,2024
01-03-2024,95,Coal Consumption,NGO,natural gas & other gases,,1380.947,1.42422,1103.002,1.14072,3.48,3.3985,201.37949,1.0326,,2483.949,2.56494,2024
01-03-2024,95,Coal Consumption,OOG,other gases,,48.054,0.05339,0,0,0,0,2.993,1.111,,48.054,0.05339,2024
01-03-2024,95,Coal Consumption,REN,renewable,,0,0.00058,0,0,0,0,0.16965,0,,0,0.00058,2024
01-03-2024,95,Coal Consumption,SPV,solar photovoltaic,,0,0.00058,0,0,0,0,0.16965,0,,0,0.00058,2024
01-03-2024,95,Coal Consumption,SUN,solar,,0,0.00058,0,0,0,0,0.16965,0,,0,0.00058,2024
01-03-2024,96,All Commercial,ALL,all fuels,,0,1.65315,0,0.91122,0,0,208.78036,0,,0,2.56437,2024
01-03-2024,96,All Commercial,AOR,all renewables,,0,0.76363,0,0.07252,0,0,78.41473,0,,0,0.83615,2024
01-03-2024,96,All Commercial,BIO,biomass,,1344.543,0.71567,113.613,0.07252,0,0,64.35963,0.5405,,1458.156,0.78819,2024
01-03-2024,96,All Commercial,DFO,distillate fuel oil,,2.399,0.01434,0.027,0.00016,0,0,0.51731,5.9745,,2.426,0.0145,2024
01-03-2024,96,All Commercial,FOS,fossil fuels,,0,0.81138,0,0.8387,0,3.3985,124.97433,0,,0,1.65008,2024
01-03-2024,96,All Commercial,HPS,hydro-electric pumped storage,,0,0,0,0,0,0,0,0,,0,0,2024
01-03-2024,96,All Commercial,HYC,conventional hydroelectric,,0,0.01037,0,0,0,0,3.038,0,,0,0.01037,2024
01-03-2024,96,All Commercial,LFG,landfill gas,,811.833,0.33062,0,0,0,0,24.88756,0.4073,,811.833,0.33062,2024
01-03-2024,96,All Commercial,MLG,municiapl landfill gas,,0,0.38608,0,0,0,0,26.88825,0,,0,0.38608,2024
01-03-2024,96,All Commercial,MSB,biogenic municipal solid waste,,6.961,0.05546,0,0,,,2.0007,7.967,,6.961,0.05546,2024
01-03-2024,96,All Commercial,NG,natural gas,,767.295,0.79704,806.287,0.83854,0,3.0914,124.45701,1.0394,,1573.582,1.63558,2024
01-03-2024,96,All Commercial,NGO,natural gas & other gases,,767.295,0.79704,806.287,0.83854,3.48,3.3985,124.45701,1.0394,,1573.582,1.63558,2024
01-03-2024,96,All Commercial,OB2,biomass,,525.749,0.32959,113.613,0.07252,0,0,37.47138,0.6289,,639.362,0.40211,2024
01-03-2024,96,All Commercial,OBW,biomass,,532.71,0.38505,113.613,0.07252,0,0,39.47207,0.708,,646.323,0.45757,2024
01-03-2024,96,All Commercial,ORW,other renewables,,0,0.32959,0,0.07252,0,0,37.47138,0,,0,0.40211,2024
01-03-2024,96,All Commercial,OTH,other,,5.146,0.06778,0,0,0,0,2.3533,13.1719,,5.146,0.06778,2024
01-03-2024,96,All Commercial,PEL,petroleum liquids,,2.399,0.01434,0.027,0.00016,0,0,0.51731,5.9745,,2.426,0.0145,2024
01-03-2024,96,All Commercial,PET,petroleum,,2.399,0.01434,0.027,0.00016,0,0,0.51731,5.9745,,2.426,0.0145,2024
01-03-2024,96,All Commercial,REN,renewable,,1344.543,0.77399,113.613,0.07252,0,0,81.45273,0.5405,,1458.156,0.84651,2024
01-03-2024,96,All Commercial,SPV,solar photovoltaic,,0,0.04533,0,0,0,0,13.2861,0,,0,0.04533,2024
01-03-2024,96,All Commercial,SUN,solar,,0,0.04533,0,0,0,0,13.2861,0,,0,0.04533,2024
01-03-2024,96,All Commercial,WAS,renewable waste products,,0,0.71567,0,0.07252,0,0,64.35963,0,,0,0.78819,2024
01-03-2024,96,All Commercial,WND,wind,,0,0.00262,0,0,0,0,0.769,0,,0,0.00262,2024
01-03-2024,96,All Commercial,WNT,onshore wind turbine,,0,0.00262,0,0,0,0,0.769,0,,0,0.00262,2024
01-03-2024,96,All Commercial,WOO,waste oil and other oils,,0,0,0,0,0,0,0,0,,0,0,2024
01-03-2024,97,All Industrial,ALL,all fuels,,0,7.1099,0,7.25391,0,0,996.23431,0,,0,14.36381,2024
01-03-2024,97,All Industrial,AOR,all renewables,,0,0.95307,0,0.74375,0,0,89.36825,0,,0,1.69682,2024
01-03-2024,97,All Industrial,BIO,biomass,,103.134,0.86806,43.54,0.74375,0,0,64.4512,10.9891,,146.674,1.61181,2024
01-03-2024,97,All Industrial,BIS,bituminous coal and synthetic coal,7.28,4.266,0.09181,44.745,0.96291,,,20.04906,21.52,0.39,49.011,1.05472,2024
01-03-2024,97,All Industrial,BIT,bituminous coal,7.28,4.266,0.09181,44.745,0.96291,,,20.04906,21.52,0.39,49.011,1.05472,2024
01-03-2024,97,All Industrial,COL,"coal, excluding waste coal",7.28,4.266,0.09181,44.745,0.96291,,,20.04906,21.52,0.39,49.011,1.05472,2024
01-03-2024,97,All Industrial,COW,all coal products,7.28,4.266,0.09181,44.745,0.96291,0,0,20.04906,21.52,0.39,49.011,1.05472,2024
01-03-2024,97,All Industrial,DFO,distillate fuel oil,,0.337,0.00185,0,0,0,0,0.08602,5.5,,0.337,0.00185,2024
01-03-2024,97,All Industrial,FOS,fossil fuels,7.28,0,6.08412,0,6.51016,0,3.3985,885.56981,0,0.39,0,12.59429,2024
01-03-2024,97,All Industrial,LFG,landfill gas,,32.09,0.01925,0,0,0,0,2.67,0.6,,32.09,0.01925,2024
01-03-2024,97,All Industrial,MLG,municiapl landfill gas,,0,0.01925,0,0,0,0,2.67,0,,0,0.01925,2024
01-03-2024,97,All Industrial,NG,natural gas,,5129.951,5.28427,3792.116,3.93348,2.55,3.0914,738.9121,1.0331,,8922.067,9.21775,2024
01-03-2024,97,All Industrial,NGO,natural gas & other gases,,5779.056,5.98841,5437.365,5.54516,3.48,3.3985,865.06178,1.0283,,11216.421,11.53357,2024
01-03-2024,97,All Industrial,OB2,biomass,,20.737,0.01241,0.17,0.00011,0,0,1.1454,0.5991,,20.907,0.01253,2024
01-03-2024,97,All Industrial,OBW,biomass,,20.737,0.01241,0.17,0.00011,0,0,1.1454,0.5991,,20.907,0.01253,2024
01-03-2024,97,All Industrial,OOG,other gases,,649.105,0.70414,1645.249,1.61169,0,0,126.14969,1.0094,,2294.354,2.31582,2024
01-03-2024,97,All Industrial,ORW,other renewables,,0,0.01241,0,0.00011,0,0,1.1454,0,,0,0.01253,2024
01-03-2024,97,All Industrial,OTH,other,,0.094,0.0727,0,0,0,0,21.29624,0,,0.094,0.0727,2024
01-03-2024,97,All Industrial,PEL,petroleum liquids,,0.808,0.00391,0.48,0.00209,0,0,0.45897,4.6553,,1.288,0.006,2024
